
 0.000000 	 -3.763039 	 7.560356 	 3.284646 	 -1.961571 	 -0.818827 	 -0.253793 

 3.652000 	 -3.782654 	 7.552168 	 3.282108 	 -1.959564 	 -0.822834 	 -0.255534 

 7.304000 	 -3.802250 	 7.543939 	 3.279552 	 -1.957547 	 -0.826836 	 -0.257274 

 10.956000 	 -3.821825 	 7.535671 	 3.276980 	 -1.955520 	 -0.830832 	 -0.259012 

 14.608000 	 -3.841381 	 7.527363 	 3.274389 	 -1.953483 	 -0.834824 	 -0.260748 

 18.260000 	 -3.860916 	 7.519014 	 3.271782 	 -1.951436 	 -0.838811 	 -0.262483 

 21.912001 	 -3.880430 	 7.510626 	 3.269157 	 -1.949378 	 -0.842793 	 -0.264216 

 25.564000 	 -3.899924 	 7.502198 	 3.266515 	 -1.947311 	 -0.846770 	 -0.265948 

 29.215999 	 -3.919397 	 7.493731 	 3.263855 	 -1.945234 	 -0.850742 	 -0.267678 

 32.867999 	 -3.938849 	 7.485223 	 3.261179 	 -1.943146 	 -0.854708 	 -0.269406 

 36.519998 	 -3.958281 	 7.476676 	 3.258485 	 -1.941049 	 -0.858670 	 -0.271132 

 40.171997 	 -3.977691 	 7.468089 	 3.255773 	 -1.938942 	 -0.862626 	 -0.272857 

 43.823996 	 -3.997080 	 7.459463 	 3.253045 	 -1.936824 	 -0.866578 	 -0.274580 

 47.475998 	 -4.016449 	 7.450797 	 3.250299 	 -1.934697 	 -0.870524 	 -0.276302 

 51.128000 	 -4.035796 	 7.442092 	 3.247536 	 -1.932560 	 -0.874465 	 -0.278021 

 54.780002 	 -4.055121 	 7.433347 	 3.244756 	 -1.930413 	 -0.878400 	 -0.279739 

 58.432004 	 -4.074425 	 7.424563 	 3.241958 	 -1.928256 	 -0.882331 	 -0.281456 

 62.084006 	 -4.093708 	 7.415740 	 3.239144 	 -1.926089 	 -0.886256 	 -0.283170 

 65.736008 	 -4.112969 	 7.406878 	 3.236312 	 -1.923913 	 -0.890176 	 -0.284883 

 69.388010 	 -4.132208 	 7.397976 	 3.233463 	 -1.921726 	 -0.894091 	 -0.286594 

 73.040012 	 -4.151425 	 7.389035 	 3.230597 	 -1.919530 	 -0.898000 	 -0.288303 

 76.692014 	 -4.170621 	 7.380055 	 3.227714 	 -1.917324 	 -0.901904 	 -0.290010 

 80.344016 	 -4.189794 	 7.371036 	 3.224814 	 -1.915108 	 -0.905802 	 -0.291716 

 83.996018 	 -4.208945 	 7.361978 	 3.221897 	 -1.912882 	 -0.909695 	 -0.293420 

 87.648020 	 -4.228074 	 7.352881 	 3.218963 	 -1.910646 	 -0.913583 	 -0.295122 

 91.300022 	 -4.247180 	 7.343745 	 3.216012 	 -1.908401 	 -0.917465 	 -0.296822 

 94.952018 	 -4.266264 	 7.334570 	 3.213043 	 -1.906146 	 -0.921342 	 -0.298520 

 98.604015 	 -4.285326 	 7.325357 	 3.210058 	 -1.903881 	 -0.925213 	 -0.300217 

 102.256011 	 -4.304364 	 7.316105 	 3.207056 	 -1.901607 	 -0.929079 	 -0.301911 

